gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500210413500,G2500210414100,0.0,0.0
G2500210414100,G2500210410300,0.0,0.0
G2500210414100,G2500210410400,0.0,0.0
G2500210414100,G2500210411100,0.0004,0.0005
G2500210414100,G2500210413100,0.0,0.0
G2500210414100,G2500210413500,0.0,0.0
G2500210414100,G2500210414100,0.9995999999999999,0.9995
G2500210414100,G2500210415101,0.0,0.0
G2500210414100,G2500210415102,0.0,0.0
G2500210414200,G2500210414200,1.0,1.0
G2500210414300,G2500210414300,1.0,1.0
G2500210414300,G2500210415102,0.0,0.0
G2500210415101,G2500210413100,0.0,0.0
G2500210415101,G2500210414100,0.0,0.0
G2500210415101,G2500210415101,1.0,1.0
G2500210415102,G2500210414300,0.0004,0.0003
G2500210415102,G2500210415102,0.9995999999999999,0.9997
G2500210415102,G2500210456302,0.0,0.0
G2500210415200,G2500210415200,0.9993000000000001,0.9995999999999999
G2500210415200,G2500210420202,0.0,0.0
G2500210415200,G2500210420301,0.0007000000000000001,0.0004
G2500210415200,G2500210456200,0.0,0.0
G2500210415300,G2500210402300,0.0,0.0
G2500210415300,G2500210415300,0.9992,0.9993000000000001
G2500210415300,G2500210416102,0.0008,0.0007000000000000001
G2500210415300,G2500210420202,0.0,0.0
G2500210416100,G2500210416101,0.5986,0.6792
G2500210416100,G2500210416102,0.3975,0.31620000000000004
G2500210416100,G2500210418200,0.0,0.0
G2500210416100,G2500250140201,0.0,0.0
G2500210416100,G2500250140202,0.0039000000000000003,0.0046
G2500210416200,G2500210416200,1.0,1.0
G2500210416300,G2500210416300,1.0,1.0
G2500210416400,G2500210416400,0.9997,0.9995
G2500210416400,G2500210417100,0.0003,0.0005
G2500210416400,G2500210417200,0.0,0.0
G2500210416400,G2500210418200,0.0,0.0
G2500210417100,G2500210416400,0.0,0.0
G2500210417100,G2500210417100,0.8937,0.8981999999999999
G2500210417100,G2500210417602,0.1063,0.1018
G2500210417200,G2500210416400,0.0033,0.0039000000000000003
G2500210417200,G2500210417200,0.9967,0.9961
G2500210417300,G2500210417300,1.0,1.0
G2500210417400,G2500210417300,0.0,0.0
G2500210417400,G2500210417400,1.0,1.0
G2500210417501,G2500210417501,1.0,1.0
G2500210417502,G2500210417502,1.0,1.0
G2500210417601,G2500210417601,1.0,1.0
G2500210417602,G2500210417602,1.0,1.0
G2500210417700,G2500210417701,0.6620999999999999,0.7290000000000001
G2500210417700,G2500210417702,0.3379,0.271
G2500210417801,G2500210417801,1.0,1.0
G2500210417802,G2500210417802,1.0,1.0
G2500210417901,G2500210417702,0.0,0.0
G2500210417901,G2500210417901,1.0,1.0
G2500210417901,G2500210419400,0.0,0.0
G2500210417902,G2500210417902,1.0,1.0
G2500210418001,G2500210418003,0.3671,0.4047
G2500210418001,G2500210418004,0.6329,0.5953
G2500210418001,G2500210419100,0.0,0.0
G2500210418002,G2500210418002,0.9998999999999999,0.9997
G2500210418002,G2500210419200,0.0,0.0
G2500210418002,G2500210419300,0.0001,0.0003
G2500210418002,G2500210419400,0.0,0.0
G2500210418100,G2500210418101,0.5889,0.5938
G2500210418100,G2500210418102,0.4111,0.40619999999999995
G2500210418200,G2500210416101,0.0,0.0
G2500210418200,G2500210416102,0.0,0.0
G2500210418200,G2500210416400,0.0024,0.0014000000000000002
G2500210418200,G2500210418200,0.9976,0.9986
G2500210418200,G2500210419100,0.0,0.0
G2500210418200,G2500210420100,0.0,0.0
G2500210419100,G2500210418003,0.0,0.0
G2500210419100,G2500210418004,0.0,0.0
G2500210419100,G2500210418200,0.0,0.0
G2500210419100,G2500210419100,1.0,1.0
G2500210419100,G2500210419200,0.0,0.0
G2500210419100,G2500210419800,0.0,0.0
G2500210419200,G2500210418002,0.0,0.0
G2500210419200,G2500210418004,0.0004,0.0005
G2500210419200,G2500210419200,0.9995999999999999,0.9995
G2500210419300,G2500210418002,0.0,0.0
G2500210419300,G2500210419200,0.0031,0.0045000000000000005
G2500210419300,G2500210419300,0.9969,0.9954999999999999
G2500210419400,G2500210418002,0.0,0.0
G2500210419400,G2500210419400,1.0,1.0
G2500210419400,G2500210422600,0.0,0.0
G2500210419500,G2500210419500,0.9971,0.9936
G2500210419500,G2500210419800,0.0,0.0
G2500210419500,G2500210422400,0.0029,0.0064
G2500210419600,G2500210419600,1.0,1.0
G2500210419600,G2500210421200,0.0,0.0
G2500210419600,G2500210422100,0.0,0.0
G2500210419600,G2500210422301,0.0,0.0
G2500210419600,G2500210422400,0.0,0.0
G2500210419700,G2500210419700,1.0,1.0
G2500210419700,G2500210419800,0.0,0.0
G2500210419700,G2500210420100,0.0,0.0
G2500210419700,G2500210420301,0.0,0.0
G2500210419800,G2500210419800,1.0,1.0
G2500210419800,G2500210420100,0.0,0.0
G2500210420100,G2500210418200,0.0,0.0
G2500210420100,G2500210419800,0.0012,0.0007000000000000001
G2500210420100,G2500210420100,0.9987999999999999,0.9993000000000001
G2500210420201,G2500210420201,1.0,1.0
G2500210420202,G2500210420202,1.0,1.0
G2500210420301,G2500210420301,1.0,1.0
G2500210420301,G2500210421100,0.0,0.0
G2500210420301,G2500210421200,0.0,0.0
G2500210420302,G2500210420302,1.0,1.0
G2500210420302,G2500210421100,0.0,0.0
G2500210420302,G2500210457100,0.0,0.0
G2500210421100,G2500210420302,0.001,0.0014000000000000002
G2500210421100,G2500210421100,0.9990000000000001,0.9986
G2500210421100,G2500210457100,0.0,0.0
G2500210421100,G2500230510100,0.0,0.0
G2500210421200,G2500210419600,0.0019,0.0028000000000000004
G2500210421200,G2500210420301,0.0,0.0
G2500210421200,G2500210421200,0.9974,0.9963
G2500210421200,G2500210422100,0.0007000000000000001,0.0009
G2500210422100,G2500210422100,0.9986,0.9995
G2500210422100,G2500230520201,0.0014000000000000002,0.0005
G2500210422200,G2500210422100,0.023799999999999998,0.0183
G2500210422200,G2500210422200,0.9762000000000001,0.9817
G2500210422200,G2500230502200,0.0,0.0
G2500210422200,G2500230520201,0.0,0.0
G2500210422301,G2500210419600,0.0,0.0
G2500210422301,G2500210422301,1.0,1.0
G2500210422302,G2500210422302,1.0,1.0
G2500210422302,G2500210422400,0.0,0.0
G2500210422400,G2500210419500,0.0,0.0
G2500210422400,G2500210419600,0.0,0.0
G2500210422400,G2500210422400,1.0,1.0
G2500210422501,G2500210422501,1.0,1.0
G2500210422502,G2500210422501,0.0006,0.0004
G2500210422502,G2500210422502,0.9994,0.9995999999999999
G2500210422600,G2500210422600,1.0,1.0
G2500210422600,G2500210422700,0.0,0.0
G2500210422700,G2500210422700,1.0,1.0
G2500210422800,G2500210422800,1.0,1.0
G2500210423100,G2500210423100,1.0,1.0
G2500210423100,G2500230501101,0.0,0.0
G2500210423100,G2500230501202,0.0,0.0
G2500210440100,G2500210410100,0.0,0.0
G2500210440100,G2500210440100,1.0,1.0
G2500210440100,G2500210441202,0.0,0.0
G2500210441201,G2500210409101,0.0,0.0
G2500210441201,G2500210409102,0.0013,0.001
G2500210441201,G2500210410100,0.0,0.0
G2500210441201,G2500210440100,0.0,0.0
G2500210441201,G2500210441202,0.0,0.0
G2500210441201,G2500210441203,0.4524,0.47130000000000005
G2500210441201,G2500210441204,0.5457,0.5274
G2500210441201,G2500210442202,0.0006,0.0003
G2500210441202,G2500210440100,0.0,0.0
G2500210441202,G2500210441202,1.0,1.0
G2500210441202,G2500210442201,0.0,0.0
G2500210442101,G2500210409102,0.0,0.0
G2500210442101,G2500210442101,1.0,1.0
G2500210442102,G2500210442102,0.9997,0.9995999999999999
G2500210442102,G2500210443102,0.0003,0.0004
G2500210442103,G2500210408102,0.0,0.0
G2500210442103,G2500210409102,0.0009,0.0009
G2500210442103,G2500210442102,0.0,0.0
G2500210442103,G2500210442103,0.9991,0.9991
G2500210442103,G2500210443101,0.0,0.0
G2500210442200,G2500210409102,0.0003,0.0002
G2500210442200,G2500210441202,0.0,0.0
G2500210442200,G2500210441204,0.0,0.0
G2500210442200,G2500210442201,0.34590000000000004,0.3056
G2500210442200,G2500210442202,0.6537999999999999,0.6942
G2500210443101,G2500210408101,0.002,0.0013
G2500210443101,G2500210408102,0.0,0.0
G2500210443101,G2500210442102,0.0005,0.0003
G2500210443101,G2500210442103,0.0003,0.0003
G2500210443101,G2500210443101,0.9973000000000001,0.998
G2500210443101,G2500270744200,0.0,0.0
G2500210443102,G2500210441202,0.0,0.0
G2500210443102,G2500210442102,0.0008,0.0006
G2500210443102,G2500210442201,0.0,0.0
G2500210443102,G2500210443102,0.9992,0.9994
G2500210443102,G2500270747101,0.0,0.0
G2500210456101,G2500210456101,1.0,1.0
G2500210456102,G2500210456102,1.0,1.0
G2500210456200,G2500210415200,0.0,0.0
G2500210456200,G2500210420301,0.0,0.0
G2500210456200,G2500210420302,0.0,0.0
G2500210456200,G2500210456200,1.0,1.0
G2500210456300,G2500210414300,0.0,0.0
G2500210456300,G2500210415102,0.0,0.0
G2500210456300,G2500210415200,0.0,0.0
G2500210456300,G2500210456301,0.2596,0.23739999999999997
G2500210456300,G2500210456302,0.7404000000000001,0.7626000000000001
G2500210456300,G2500210456401,0.0,0.0
G2500210456401,G2500210414200,0.0011,0.0009
G2500210456401,G2500210414300,0.0011,0.0019
G2500210456401,G2500210456401,0.9978,0.9972
G2500210456402,G2500210414200,0.0077,0.0073
G2500210456402,G2500210456402,0.9923000000000001,0.9926999999999999
G2500210457100,G2500210420302,0.0018,0.0011
G2500210457100,G2500210456101,0.0,0.0
G2500210457100,G2500210456200,0.0,0.0
G2500210457100,G2500210457100,0.9982,0.9989
G2500230000000,G2500230990003,0.0,0.0
G2500230500101,G2500230500101,1.0,1.0
G2500230500102,G2500230500103,0.33520000000000005,0.3823
G2500230500102,G2500230500104,0.6648000000000001,0.6177
G2500230500102,G2500230501101,0.0,0.0
G2500230501101,G2500210423100,0.0,0.0
G2500230501101,G2500230501101,1.0,1.0
G2500230501102,G2500230501102,1.0,1.0
G2500230501201,G2500230501201,1.0,1.0
G2500230501202,G2500230501202,0.9990000000000001,0.9987
G2500230501202,G2500230502200,0.0001,0.0003
G2500230501202,G2500230504101,0.0008,0.001
G2500230501202,G2500230505102,0.0,0.0
G2500230502101,G2500230502101,0.9998,0.9995999999999999
G2500230502101,G2500230503101,0.0,0.0
G2500230502101,G2500230520100,0.0002,0.0004
G2500230502102,G2500230502102,1.0,1.0
G2500230502102,G2500230503101,0.0,0.0
G2500230502102,G2500230522102,0.0,0.0
G2500230502200,G2500230502200,1.0,1.0
G2500230502200,G2500230503101,0.0,0.0
G2500230502200,G2500230504101,0.0,0.0
G2500230503101,G2500230502102,0.0,0.0
G2500230503101,G2500230503101,1.0,1.0
G2500230503101,G2500230504101,0.0,0.0
G2500230503102,G2500230502102,0.0,0.0
G2500230503102,G2500230503102,1.0,1.0
G2500230503102,G2500230522102,0.0,0.0
G2500230504101,G2500230502200,0.0,0.0
G2500230504101,G2500230503101,0.0011,0.0005
G2500230504101,G2500230504101,0.9989,0.9995
G2500230504102,G2500230503101,0.0,0.0
G2500230504102,G2500230504102,0.9995999999999999,0.9994
G2500230504102,G2500230505200,0.0004,0.0006
G2500230504102,G2500230506102,0.0,0.0
G2500230505101,G2500230505101,1.0,1.0
G2500230505102,G2500230504101,0.0,0.0
G2500230505102,G2500230504102,0.0,0.0
G2500230505102,G2500230505102,1.0,1.0
G2500230505200,G2500230504102,0.0,0.0
G2500230505200,G2500230505200,1.0,1.0
G2500230505200,G2500230506101,0.0,0.0
G2500230505200,G2500230506204,0.0,0.0
G2500230506101,G2500230505200,0.0,0.0
G2500230506101,G2500230506101,1.0,1.0
G2500230506102,G2500230504102,0.0,0.0
G2500230506102,G2500230506102,1.0,1.0
G2500230506102,G2500230508101,0.0,0.0
G2500230506202,G2500230506202,0.998,0.9990000000000001
G2500230506202,G2500230507104,0.002,0.001
G2500230506203,G2500230506203,1.0,1.0
G2500230506204,G2500230506203,0.0014000000000000002,0.0007000000000000001
G2500230506204,G2500230506204,0.9986,0.9993000000000001
G2500230507101,G2500230507101,1.0,1.0
G2500230507101,G2500230508101,0.0,0.0
G2500230507101,G2500230508200,0.0,0.0
G2500230507101,G2500230509102,0.0,0.0
G2500230507103,G2500230507103,1.0,1.0
G2500230507104,G2500230506102,0.0,0.0
G2500230507104,G2500230506202,0.0004,0.0005
G2500230507104,G2500230506203,0.003,0.0055000000000000005
G2500230507104,G2500230507104,0.9963,0.9936
G2500230507104,G2500230508101,0.0,0.0
G2500230507104,G2500230509102,0.0004,0.0005
G2500230508101,G2500230506102,0.0,0.0
G2500230508101,G2500230507101,0.0006,0.0012
G2500230508101,G2500230508101,0.9981,0.998
G2500230508101,G2500230522101,0.0013,0.0008
G2500230508102,G2500230508102,0.9982,0.998
G2500230508102,G2500230522101,0.0018,0.002
G2500230508200,G2500230507101,0.0003,0.0005
G2500230508200,G2500230508200,0.9997,0.9995
G2500230508200,G2500230509101,0.0,0.0
G2500230508200,G2500230509102,0.0,0.0
G2500230508200,G2500230543100,0.0,0.0
G2500230509100,G2500230507101,0.0,0.0
G2500230509100,G2500230507104,0.0,0.0
G2500230509100,G2500230508200,0.0,0.0
G2500230509100,G2500230509101,0.55,0.4918
G2500230509100,G2500230509102,0.4497,0.508
G2500230509100,G2500230530100,0.0,0.0
G2500230509100,G2500230543100,0.0003,0.0002
G2500230510100,G2500210457100,0.0,0.0
G2500230510100,G2500230510100,1.0,1.0
G2500230510200,G2500230510200,1.0,1.0
G2500230510200,G2500230520202,0.0,0.0
G2500230510300,G2500230510300,1.0,1.0
G2500230510400,G2500230510400,1.0,1.0
G2500230510501,G2500210457100,0.0006,0.0008
G2500230510501,G2500230510501,0.9994,0.9992
G2500230510502,G2500210457100,0.0,0.0
G2500230510502,G2500230510502,1.0,1.0
G2500230510503,G2500050985600,0.0,0.0
G2500230510503,G2500210456101,0.0009,0.0011
G2500230510503,G2500210457100,0.0,0.0
G2500230510503,G2500230510503,0.9991,0.9989
G2500230510600,G2500230510600,1.0,1.0
G2500230510700,G2500230510700,1.0,1.0
G2500230510800,G2500230510800,1.0,1.0
G2500230510900,G2500230510900,1.0,1.0
G2500230511000,G2500230511000,1.0,1.0
G2500230511100,G2500230511100,1.0,1.0
G2500230511200,G2500230511200,1.0,1.0
G2500230511200,G2500230521101,0.0,0.0
G2500230511200,G2500230523201,0.0,0.0
G2500230511301,G2500230511301,1.0,1.0
G2500230511302,G2500230511302,1.0,1.0
G2500230511302,G2500230523201,0.0,0.0
G2500230511302,G2500230524102,0.0,0.0
G2500230511400,G2500230511400,1.0,1.0
G2500230511500,G2500230511500,1.0,1.0
G2500230511600,G2500230511600,1.0,1.0
G2500230511600,G2500230524102,0.0,0.0
G2500230511701,G2500230511701,1.0,1.0
G2500230511701,G2500230524101,0.0,0.0
G2500230511702,G2500050600202,0.0,0.0
G2500230511702,G2500230511702,1.0,1.0
G2500230511702,G2500230524101,0.0,0.0
G2500230520100,G2500230502101,0.0003,0.0004
G2500230520100,G2500230511100,0.0,0.0
G2500230520100,G2500230520100,0.9997,0.9995999999999999
G2500230520100,G2500230521102,0.0,0.0
G2500230520100,G2500230521201,0.0,0.0
G2500230520100,G2500230521202,0.0,0.0
G2500230520201,G2500230502200,0.0023,0.0013
G2500230520201,G2500230520201,0.9976999999999999,0.9987
G2500230520202,G2500230510100,0.0078000000000000005,0.009399999999999999
G2500230520202,G2500230510200,0.0,0.0
G2500230520202,G2500230520202,0.9922,0.9906
G2500230521101,G2500230511200,0.0012,0.0019
G2500230521101,G2500230520100,0.0,0.0
G2500230521101,G2500230521101,0.9987999999999999,0.9981
G2500230521101,G2500230523201,0.0,0.0
G2500230521101,G2500230523202,0.0,0.0
G2500230521102,G2500230521102,1.0,1.0
G2500230521201,G2500230521201,1.0,1.0
G2500230521202,G2500230521202,1.0,1.0
G2500230521202,G2500230522102,0.0,0.0
G2500230521202,G2500230523202,0.0,0.0
G2500230522101,G2500230508101,0.0,0.0
G2500230522101,G2500230508102,0.0034000000000000002,0.0074
G2500230522101,G2500230522101,0.9965999999999999,0.9926
G2500230522102,G2500230521202,0.0,0.0
G2500230522102,G2500230522102,0.9974,0.9984999999999999
G2500230522102,G2500230523202,0.0026,0.0015
G2500230522102,G2500230526100,0.0,0.0
G2500230523100,G2500230523100,0.9987,0.9991
G2500230523100,G2500230524102,0.0,0.0
G2500230523100,G2500230525203,0.0013,0.0009
G2500230523201,G2500230523201,0.9986,0.9990000000000001
G2500230523201,G2500230524102,0.0014000000000000002,0.001
G2500230523202,G2500230522102,0.0,0.0
G2500230523202,G2500230523202,0.9995999999999999,0.9993000000000001
G2500230523202,G2500230525204,0.0,0.0
G2500230523202,G2500230526100,0.0004,0.0007000000000000001
G2500230524101,G2500050600202,0.0,0.0
G2500230524101,G2500050612100,0.0,0.0
G2500230524101,G2500230511600,0.0,0.0
G2500230524101,G2500230524101,1.0,1.0
G2500230524101,G2500230525101,0.0,0.0
G2500230524102,G2500230511600,0.0026,0.0012
G2500230524102,G2500230523100,0.0040999999999999995,0.0037
G2500230524102,G2500230523201,0.0,0.0
G2500230524102,G2500230524102,0.9903,0.9925
G2500230524102,G2500230525101,0.001,0.0012
G2500230524102,G2500230525203,0.002,0.0012
G2500230525101,G2500050612100,0.0003,0.0004
G2500230525101,G2500050612200,0.0,0.0
G2500230525101,G2500230524101,0.0,0.0
G2500230525101,G2500230525101,0.9997,0.9995999999999999
G2500230525102,G2500230525104,0.8717,0.9293
G2500230525102,G2500230525300,0.0003,0.0004
G2500230525102,G2500230561200,0.1281,0.0703
G2500230525200,G2500230523202,0.0,0.0
G2500230525200,G2500230525203,0.5089,0.6718999999999999
G2500230525200,G2500230525204,0.30829999999999996,0.3096
G2500230525200,G2500230526100,0.0,0.0
G2500230525200,G2500230542200,0.0,0.0
G2500230525200,G2500230561200,0.18280000000000002,0.0184
G2500230525300,G2500230525104,0.0,0.0
G2500230525300,G2500230525300,1.0,1.0
G2500230526100,G2500230508102,0.0003,0.0003
G2500230526100,G2500230508200,0.0,0.0
G2500230526100,G2500230522101,0.0004,0.0003
G2500230526100,G2500230522102,0.0,0.0
G2500230526100,G2500230525204,0.0,0.0
G2500230526100,G2500230526100,0.9993000000000001,0.9993000000000001
G2500230526100,G2500230542101,0.0,0.0
G2500230526100,G2500230542200,0.0,0.0
G2500230526100,G2500230543100,0.0,0.0
G2500230530100,G2500230509101,0.0,0.0
G2500230530100,G2500230530100,1.0,1.0
G2500230530200,G2500230509101,0.0,0.0
G2500230530200,G2500230530200,1.0,1.0
G2500230530300,G2500230530300,1.0,1.0
G2500230530400,G2500230530400,1.0,1.0
G2500230530400,G2500230544200,0.0,0.0
G2500230530500,G2500230530500,1.0,1.0
G2500230530600,G2500230530600,1.0,1.0
G2500230530600,G2500230544200,0.0,0.0
G2500230530600,G2500230545200,0.0,0.0
G2500230530700,G2500230530700,1.0,1.0
G2500230530800,G2500230530801,0.5387,0.4328
G2500230530800,G2500230530802,0.46130000000000004,0.5672
G2500230530900,G2500230530901,0.6507999999999999,0.6453
G2500230530900,G2500230530902,0.3492,0.3547
G2500230540100,G2500050617101,0.0,0.0
G2500230540100,G2500050617102,0.0001,0.0005
G2500230540100,G2500230540101,0.35590000000000005,0.3657
G2500230540100,G2500230540102,0.2426,0.3004
G2500230540100,G2500230540103,0.4011,0.3329
G2500230540100,G2500230541100,0.0,0.0
G2500230540100,G2500230542102,0.0,0.0
G2500230540100,G2500230542300,0.0003,0.0005
G2500230541100,G2500050617102,0.0008,0.0011
G2500230541100,G2500050654100,0.0006,0.0005
G2500230541100,G2500230541100,0.9975,0.9963
G2500230541100,G2500230542101,0.0,0.0
G2500230541100,G2500230542102,0.0,0.0
G2500230541100,G2500230545100,0.0,0.0
G2500230541100,G2500230560100,0.0004,0.0005
G2500230541100,G2500230561100,0.0008,0.0016
G2500230542100,G2500230526100,0.0,0.0
G2500230542100,G2500230540101,0.0,0.0
G2500230542100,G2500230540102,0.0,0.0
G2500230542100,G2500230541100,0.0,0.0
G2500230542100,G2500230542101,0.7363,0.7208
G2500230542100,G2500230542102,0.2635,0.2789
G2500230542100,G2500230543100,0.0,0.0
G2500230542100,G2500230544100,0.0,0.0
G2500230542100,G2500230544200,0.0002,0.0003
G2500230542100,G2500230545100,0.0,0.0
G2500230542200,G2500050612200,0.0,0.0
G2500230542200,G2500230525101,0.0,0.0
G2500230542200,G2500230525104,0.0,0.0
G2500230542200,G2500230525204,0.0,0.0
G2500230542200,G2500230540101,0.0,0.0
G2500230542200,G2500230542200,1.0,1.0
G2500230542300,G2500230540101,0.0018,0.001
G2500230542300,G2500230542300,0.9982,0.9990000000000001
G2500230543100,G2500230509101,0.0,0.0
G2500230543100,G2500230526100,0.0,0.0
G2500230543100,G2500230543100,0.9961,0.9962000000000001
G2500230543100,G2500230544100,0.0039000000000000003,0.0038
G2500230544100,G2500230509101,0.0,0.0
G2500230544100,G2500230530100,0.0,0.0
G2500230544100,G2500230543100,0.002,0.0015
G2500230544100,G2500230544100,0.998,0.9984999999999999
G2500230544200,G2500230530400,0.0,0.0
G2500230544200,G2500230530600,0.0,0.0
G2500230544200,G2500230542101,0.0,0.0
G2500230544200,G2500230544200,1.0,1.0
G2500230545100,G2500230544200,0.0,0.0
G2500230545100,G2500230545100,1.0,1.0
G2500230545200,G2500230530600,0.0,0.0
G2500230545200,G2500230530901,0.0,0.0004
G2500230545200,G2500230545200,1.0,0.9995999999999999
G2500230545300,G2500230545300,1.0,1.0
G2500230545400,G2500230545400,1.0,1.0
G2500230560100,G2500050654100,0.0,0.0
G2500230560100,G2500050655100,0.0,0.0
G2500230560100,G2500230541100,0.0,0.0
G2500230560100,G2500230560100,1.0,0.9997
G2500230560100,G2500230561100,0.0,0.0003
G2500230561100,G2500230541100,0.0,0.0
G2500230561100,G2500230560100,0.0,0.0
G2500230561100,G2500230561100,1.0,1.0
G2500250000000,G2500250990101,0.0,0.0
G2500250000100,G2500250000100,1.0,1.0
G2500250000100,G2500250981501,0.0,0.0
G2500250000201,G2500250000201,1.0,1.0
G2500250000202,G2500250000202,1.0,1.0
G2500250000301,G2500170370400,0.0,0.0
G2500250000301,G2500170373100,0.0,0.0
G2500250000301,G2500250000201,0.0,0.0
G2500250000301,G2500250000301,1.0,1.0
G2500250000301,G2500250981501,0.0,0.0
G2500250000302,G2500170373500,0.008199999999999999,0.0074
G2500250000302,G2500250000302,0.9918,0.9926
G2500250000401,G2500250000401,1.0,1.0
G2500250000402,G2500250000402,1.0,1.0
G2500250000501,G2500250000503,0.3073,0.3406
G2500250000501,G2500250000504,0.6927,0.6594
G2500250000502,G2500170373500,0.0,0.0
G2500250000502,G2500170373600,0.0,0.0
G2500250000502,G2500210400600,0.0,0.0
G2500250000502,G2500210401100,0.0,0.0
G2500250000502,G2500250000502,1.0,1.0
G2500250000601,G2500250000601,1.0,1.0
G2500250000602,G2500250000602,1.0,1.0
G2500250000701,G2500250000701,1.0,1.0
G2500250000702,G2500210400200,0.0,0.0
G2500250000702,G2500210400300,0.0,0.0
G2500250000702,G2500250000703,0.3615,0.3617
G2500250000702,G2500250000704,0.6385000000000001,0.6383
G2500250000801,G2500250000803,1.0,1.0
G2500250000801,G2500250981501,0.0,0.0
G2500250000802,G2500250000703,0.0089,0.0173
G2500250000802,G2500250000802,0.9911,0.9826999999999999
G2500250010101,G2500250010104,0.9984999999999999,1.0
G2500250010101,G2500250981501,0.0015,0.0
G2500250010102,G2500250000803,0.0,0.0
G2500250010102,G2500250010103,1.0,1.0
G2500250010102,G2500250981501,0.0,0.0
G2500250010201,G2500250010203,0.7959999999999999,0.7922
G2500250010201,G2500250010204,0.0,0.0
G2500250010201,G2500250010408,0.20379999999999998,0.2078
G2500250010201,G2500250981800,0.0001,0.0
G2500250010202,G2500250010203,0.0,0.0
G2500250010202,G2500250010204,1.0,1.0
G2500250010202,G2500250981800,0.0,0.0
G2500250010300,G2500250010300,0.6862,0.5239
G2500250010300,G2500250080801,0.3132,0.47479999999999994
G2500250010300,G2500250981800,0.0006,0.0013
G2500250010401,G2500250010403,0.34049999999999997,0.5272
G2500250010401,G2500250010404,0.6595,0.4728
G2500250010402,G2500250010203,0.0,0.0
G2500250010402,G2500250010405,1.0,1.0
G2500250010402,G2500250981800,0.0,0.0
G2500250010500,G2500250010500,1.0,1.0
G2500250010600,G2500250010600,1.0,1.0
G2500250010700,G2500250010701,0.508,0.4932
G2500250010700,G2500250010702,0.49200000000000005,0.5068
G2500250010800,G2500250010801,0.47600000000000003,0.4742
G2500250010800,G2500250010802,0.5232,0.5257999999999999
G2500250010800,G2500250981501,0.0009,0.0
G2500250020100,G2500250020101,1.0,1.0
G2500250020100,G2500250020200,0.0,0.0
G2500250020100,G2500250981501,0.0,0.0
G2500250020200,G2500250020200,1.0,1.0
G2500250020300,G2500250020301,0.3063,0.35509999999999997
G2500250020300,G2500250020302,0.1788,0.18109999999999998
G2500250020300,G2500250020303,0.5147999999999999,0.46380000000000005
G2500250020300,G2500250030200,0.0,0.0
G2500250020300,G2500250030300,0.0,0.0
G2500250020300,G2500250981501,0.0,0.0
G2500250030100,G2500250030100,1.0,1.0
G2500250030200,G2500250030200,1.0,1.0
G2500250030200,G2500250030300,0.0,0.0
G2500250030300,G2500250030300,1.0,1.0
G2500250030300,G2500250070101,0.0,0.0
G2500250030300,G2500250990101,0.0,0.0
G2500250030400,G2500250030300,0.0,0.0
G2500250030400,G2500250030400,1.0,1.0
G2500250030500,G2500250030500,1.0,1.0
G2500250030500,G2500250990101,0.0,0.0
G2500250040100,G2500250040100,1.0,1.0
G2500250040200,G2500250040200,1.0,1.0
G2500250040300,G2500250040300,1.0,1.0
G2500250040400,G2500250040401,1.0,1.0
G2500250040600,G2500170351500,0.0,0.0
G2500250040600,G2500250040600,1.0,1.0
G2500250040800,G2500250040801,1.0,1.0
G2500250050100,G2500250050101,1.0,1.0
G2500250050100,G2500250160300,0.0,0.0
G2500250050200,G2500250050200,1.0,1.0
G2500250050300,G2500250050300,1.0,1.0
G2500250050300,G2500250990101,0.0,0.0
G2500250050400,G2500250050400,1.0,1.0
G2500250050500,G2500250050500,1.0,1.0
G2500250050600,G2500250050600,1.0,1.0
G2500250050600,G2500250981300,0.0,0.0
G2500250050700,G2500250050700,1.0,1.0
G2500250050900,G2500250050901,1.0,1.0
G2500250050900,G2500250051000,0.0,0.0
G2500250050900,G2500250160300,0.0,0.0
G2500250051000,G2500250051000,1.0,1.0
G2500250051000,G2500250981502,0.0,0.0
G2500250051100,G2500250051101,1.0,1.0
G2500250051100,G2500250981502,0.0,0.0
G2500250051100,G2500250981600,0.0,0.0
G2500250051200,G2500250050700,0.0,0.0
G2500250051200,G2500250051200,0.8595,0.8256
G2500250051200,G2500250981300,0.1405,0.1744
G2500250051200,G2500250990101,0.0,0.0
G2500250060100,G2500250060101,1.0,1.0
G2500250060100,G2500250980101,0.0,0.0
G2500250060100,G2500250981201,0.0,0.0
G2500250060100,G2500250981202,0.0,0.0
G2500250060100,G2500250990101,0.0,0.0
G2500250060200,G2500250060200,1.0,1.0
G2500250060200,G2500250981201,0.0,0.0
G2500250060200,G2500250990101,0.0,0.0
G2500250060300,G2500250060301,1.0,1.0
G2500250060300,G2500250981201,0.0,0.0
G2500250060300,G2500250990101,0.0,0.0
G2500250060400,G2500250060400,1.0,1.0
G2500250060400,G2500250981201,0.0,0.0
G2500250060400,G2500250990101,0.0,0.0
G2500250060500,G2500250060501,1.0,1.0
G2500250060500,G2500250981202,0.0,0.0
G2500250060600,G2500250060600,0.9193000000000001,1.0
G2500250060600,G2500250981202,0.08070000000000001,0.0
G2500250060600,G2500250990101,0.0,0.0
G2500250060700,G2500250060700,1.0,1.0
G2500250060800,G2500250060700,0.0,0.0
G2500250060800,G2500250060800,1.0,1.0
