gjoin_src,gjoin_tgt,wt_pop,wt_hh
G2500250101101,G2500250981100,0.35370494548697506,0.35370494548697506
G2500250101102,G2500250101102,1.0,1.0
G2500250110104,G2500250110103,0.874424966632333,0.874424966632333
G2500250110104,G2500250110607,0.12557503336766698,0.12557503336766698
G2500250110105,G2500250110103,0.9847963364112229,0.9847963364112229
G2500250110105,G2500250120201,0.0152036635887771,0.0152036635887771
G2500250110106,G2500250110103,1.0,1.0
G2500250110201,G2500250110201,1.0,1.0
G2500250110301,G2500250110301,1.0,1.0
G2500250110401,G2500250110103,0.0009771301820406914,0.0009771301820406914
G2500250110401,G2500250110401,0.9990228698179593,0.9990228698179593
G2500250110403,G2500250110403,1.0,1.0
G2500250110501,G2500250110501,1.0,1.0
G2500250110502,G2500250110502,1.0,1.0
G2500250110601,G2500250110601,1.0,1.0
G2500250110607,G2500250110607,1.0,1.0
G2500250120103,G2500250120103,1.0,1.0
G2500250120104,G2500250110103,0.28362493839329717,0.28362493839329717
G2500250120104,G2500250120104,0.7138984721537703,0.7138984721537703
G2500250120104,G2500250120201,0.0024765894529324792,0.0024765894529324792
G2500250120105,G2500210401100,0.00019187222722889759,0.00019187222722889759
G2500250120105,G2500250120103,0.004185314871565188,0.004185314871565188
G2500250120105,G2500250120104,0.00032341069462094637,0.00032341069462094637
G2500250120105,G2500250120105,0.9940117384493463,0.9940117384493463
G2500250120105,G2500250981000,0.0012876637572386924,0.0012876637572386924
G2500250120201,G2500250120201,1.0,1.0
G2500250120301,G2500250120301,1.0,1.0
G2500250120400,G2500250120400,0.9990838589142728,0.9990838589142728
G2500250120400,G2500250120600,0.000916141085727202,0.000916141085727202
G2500250120500,G2500250120500,1.0,1.0
G2500250120600,G2500250120600,1.0,1.0
G2500250120700,G2500250081200,0.042215339441979666,0.042215339441979666
G2500250120700,G2500250120700,0.9577846605580204,0.9577846605580204
G2500250130101,G2500250130100,1.0,1.0
G2500250130200,G2500250130200,1.0,1.0
G2500250130300,G2500250130300,1.0,1.0
G2500250130402,G2500250130402,1.0,1.0
G2500250130404,G2500250130404,1.0,1.0
G2500250130406,G2500250130406,1.0,1.0
G2500250140102,G2500250140102,1.0,1.0
G2500250140105,G2500250140105,0.9986970703403668,0.9986970703403668
G2500250140105,G2500250140300,0.0013029296596331584,0.0013029296596331584
G2500250140106,G2500250140106,1.0,1.0
G2500250140107,G2500250140107,1.0,1.0
G2500250140201,G2500210416102,0.0,0.0
G2500250140201,G2500250140201,1.0,1.0
G2500250140202,G2500250140202,1.0,1.0
G2500250140300,G2500250140105,0.0019110595469368492,0.0019110595469368492
G2500250140300,G2500250140300,0.9980889404530632,0.9980889404530632
G2500250140400,G2500250140400,1.0,1.0
G2500250160102,G2500250160101,1.0,1.0
G2500250160103,G2500250160101,1.0,1.0
G2500250160200,G2500250160200,1.0,1.0
G2500250160300,G2500250160300,0.9912666961505988,0.9912666961505988
G2500250160300,G2500250160400,0.008733303849401202,0.008733303849401202
G2500250160400,G2500250160400,1.0,1.0
G2500250160501,G2500250160501,1.0,1.0
G2500250160502,G2500250160101,0.00380605088815038,0.00380605088815038
G2500250160502,G2500250160502,0.9961939491118497,0.9961939491118497
G2500250160601,G2500250160601,0.9793177744275217,0.9793177744275217
G2500250160601,G2500250160602,0.020682225572478306,0.020682225572478306
G2500250160602,G2500170342101,0.00028730757233310164,0.00028730757233310164
G2500250160602,G2500250160601,9.713732207452485e-05,9.713732207452485e-05
G2500250160602,G2500250160602,0.9996155551055924,0.9996155551055924
G2500250170101,G2500250170100,1.0,1.0
G2500250170102,G2500250170100,1.0,1.0
G2500250170200,G2500250170200,1.0,1.0
G2500250170301,G2500250170300,1.0,1.0
G2500250170302,G2500090208102,0.0182766225451015,0.0182766225451015
G2500250170302,G2500090208200,0.0021451199149652034,0.0021451199149652034
G2500250170302,G2500250170300,0.9795782575399333,0.9795782575399333
G2500250170400,G2500250170400,1.0,1.0
G2500250170502,G2500250170502,1.0,1.0
G2500250170503,G2500250170501,1.0,1.0
G2500250170504,G2500250170501,1.0,1.0
G2500250170601,G2500250170400,0.007951267427368977,0.007951267427368977
G2500250170601,G2500250170601,0.9905990239508636,0.9905990239508636
G2500250170601,G2500250170702,0.0014497086217673712,0.0014497086217673712
G2500250170701,G2500250170701,0.9980253168540386,0.9980253168540386
G2500250170701,G2500250170702,0.0019746831459613403,0.0019746831459613403
G2500250170702,G2500250170501,0.020671675287632415,0.020671675287632415
G2500250170702,G2500250170702,0.9793283247123676,0.9793283247123676
G2500250170800,G2500250170800,1.0,1.0
G2500250180101,G2500250180101,1.0,1.0
G2500250180200,G2500250180200,1.0,1.0
G2500250180301,G2500250180301,1.0,1.0
G2500250180400,G2500250180400,1.0,1.0
G2500250180500,G2500250180301,0.0,0.0
G2500250180500,G2500250180500,0.9510283547538483,0.9510283547538483
G2500250180500,G2500250990101,0.04897164524615172,0.04897164524615172
G2500250980101,G2500250980101,1.0,1.0
G2500250980300,G2500250980300,1.0,1.0
G2500250980700,G2500250140106,0.0003506470355095026,0.0003506470355095026
G2500250980700,G2500250980700,0.9996493529644905,0.9996493529644905
G2500250980900,G2500210402101,0.0,0.0
G2500250980900,G2500210403100,0.0,0.0
G2500250980900,G2500250130100,1.0,1.0
G2500250981000,G2500250110607,0.0037225000529014693,0.0037225000529014693
G2500250981000,G2500250120105,0.0008252629203021732,0.0008252629203021732
G2500250981000,G2500250981000,0.9954522370267963,0.9954522370267963
G2500250981100,G2500250981100,1.0,1.0
G2500250981201,G2500250061000,0.014631760889086775,0.014631760889086775
G2500250981201,G2500250061200,0.00012006573599045478,0.00012006573599045478
G2500250981201,G2500250091001,0.0008404601519331834,0.0008404601519331834
G2500250981201,G2500250981201,0.9844077132229896,0.9844077132229896
G2500250981202,G2500250981202,1.0,1.0
G2500250981300,G2500250981300,1.0,1.0
G2500250981300,G2500250990101,0.0,0.0
G2500250981501,G2500170352102,0.0,0.0
G2500250981501,G2500170353102,0.0,0.0
G2500250981501,G2500170353200,0.0,0.0
G2500250981501,G2500170353300,0.0,0.0
G2500250981501,G2500170354200,0.0,0.0
G2500250981501,G2500170370300,0.0,0.0
G2500250981501,G2500170370400,0.0,0.0
G2500250981501,G2500250981501,1.0,1.0
G2500250981502,G2500250981502,1.0,1.0
G2500250981600,G2500250180200,0.0,0.0
G2500250981600,G2500250981600,1.0,1.0
G2500250981700,G2500250981700,1.0,1.0
G2500250981800,G2500210400100,0.004547877214309795,0.004547877214309795
G2500250981800,G2500210401000,0.0018535642291481018,0.0018535642291481018
G2500250981800,G2500250010204,0.0015975625280657602,0.0015975625280657602
G2500250981800,G2500250120103,0.007500989733352545,0.007500989733352545
G2500250981800,G2500250120105,0.011581628870277083,0.011581628870277083
G2500250981800,G2500250981800,0.9729183774248467,0.9729183774248467
G2500250981900,G2500210402101,0.0,0.0
G2500250981900,G2500250130402,1.0,1.0
G2500250990101,G2500250980101,0.0,0.0
G2500250990101,G2500250981300,0.0,0.0
G2500250990101,G2500250990101,0.0,0.0
G2500270700100,G2500270700100,1.0,1.0
G2500270701101,G2500270701100,1.0,1.0
G2500270701102,G2500270701100,1.0,1.0
G2500270702201,G2500270702200,0.9999980506190665,0.9999980506190665
G2500270702201,G3300050970700,1.9493809334339906e-06,1.9493809334339906e-06
G2500270702202,G2500270702200,1.0,1.0
G2500270703100,G2500110040502,2.0264362019588882e-05,2.0264362019588882e-05
G2500270703100,G2500270703100,0.9999797356379804,0.9999797356379804
G2500270703200,G2500110040502,2.167429913430277e-05,2.167429913430277e-05
G2500270703200,G2500270703200,0.9999783257008656,0.9999783257008656
G2500270703300,G2500270703300,1.0,1.0
G2500270704201,G2500270703200,0.0,0.0
G2500270704201,G2500270704200,0.9999964335316741,0.9999964335316741
G2500270704201,G2500270705100,3.566468325916167e-06,3.566468325916167e-06
G2500270704202,G2500150820101,0.0,0.0
G2500270704202,G2500270704200,1.0,1.0
G2500270704202,G2500270723100,0.0,0.0
G2500270705101,G2500270705100,1.0,1.0
G2500270705102,G2500270704200,4.81545503927051e-06,4.81545503927051e-06
G2500270705102,G2500270705100,0.9999951845449607,0.9999951845449607
G2500270706100,G2500270706100,1.0,1.0
G2500270707100,G2500270707100,1.0,1.0
G2500270707200,G2500270707200,0.9994160068758645,0.9994160068758645
G2500270707200,G2500270707300,0.0005839931241355365,0.0005839931241355365
G2500270707300,G2500270707200,0.0015900871900302281,0.0015900871900302281
G2500270707300,G2500270707300,0.997800803210929,0.997800803210929
G2500270707300,G2500270707400,0.0006091095990407422,0.0006091095990407422
G2500270707400,G2500270707400,1.0,1.0
G2500270707500,G2500270707200,8.247975804790593e-05,8.247975804790593e-05
G2500270707500,G2500270707500,0.9999175202419521,0.9999175202419521
G2500270708100,G2500270708100,1.0,1.0
G2500270709100,G2500270709100,0.9995628608183691,0.9995628608183691
G2500270709100,G2500270709701,0.0004371391816308748,0.0004371391816308748
G2500270709201,G2500270709201,1.0,1.0
G2500270709203,G2500270709202,1.0,1.0
G2500270709204,G2500270709202,1.0,1.0
G2500270709400,G2500270709400,1.0,1.0
G2500270709501,G2500270709501,1.0,1.0
G2500270709502,G2500270709502,1.0,1.0
G2500270709600,G2500270709600,1.0,1.0
G2500270709701,G2500270709701,1.0,1.0
G2500270709702,G2500270709702,1.0,1.0
G2500270710100,G2500270710100,1.0,1.0
G2500270710200,G2500270710200,1.0,1.0
G2500270710300,G2500270710300,0.9914866471939631,0.9914866471939631
G2500270710300,G2500270710800,0.008513352806036982,0.008513352806036982
G2500270710400,G2500270710400,1.0,1.0
G2500270710500,G2500270710500,1.0,1.0
G2500270710601,G2500270710600,1.0,1.0
G2500270710602,G2500270710600,1.0,1.0
G2500270710700,G2500270710700,1.0,1.0
G2500270710800,G2500270710800,1.0,1.0
G2500270711000,G2500270711000,1.0,1.0
G2500270711100,G2500270710800,0.0021097088219699566,0.0021097088219699566
G2500270711100,G2500270711100,0.9978902911780301,0.9978902911780301
G2500270712101,G2500270712101,1.0,1.0
G2500270712102,G2500270712101,0.0011462586094421363,0.0011462586094421363
G2500270712102,G2500270712102,0.9988537413905578,0.9988537413905578
G2500270713100,G2500270713100,1.0,1.0
G2500270713100,G2500270761400,0.0,0.0
G2500270715100,G2500270715100,0.999994909014803,0.999994909014803
G2500270715100,G2500270717100,5.09098519700235e-06,5.09098519700235e-06
G2500270716101,G2500270716100,1.0,1.0
G2500270716102,G2500270716100,1.0,1.0
G2500270716200,G2500270716200,1.0,1.0
G2500270716300,G2500270716300,1.0,1.0
G2500270717100,G2500270717100,1.0,1.0
G2500270718100,G2500270718100,1.0,1.0
G2500270719100,G2500270719100,0.9999977047737779,0.9999977047737779
G2500270719100,G2500270720100,2.2952262220364517e-06,2.2952262220364517e-06
G2500270720100,G2500270720100,1.0,1.0
G2500270721101,G2500270721101,1.0,1.0
G2500270721103,G2500270721102,1.0,1.0
G2500270721104,G2500270721102,1.0,1.0
G2500270722100,G2500270722100,1.0,1.0
G2500270723100,G2500270704200,0.0,0.0
G2500270723100,G2500270723100,1.0,1.0
G2500270724100,G2500270724100,0.9999978503206153,0.9999978503206153
G2500270724100,G2500270761100,2.149679384748183e-06,2.149679384748183e-06
G2500270725100,G2500270725100,1.0,1.0
G2500270726100,G2500270726100,1.0,1.0
G2500270726200,G2500270726200,1.0,1.0
G2500270727100,G2500270727100,1.0,1.0
G2500270728100,G2500270728100,1.0,1.0
G2500270728200,G2500270728200,1.0,1.0
G2500270728300,G2500270728300,1.0,1.0
G2500270728400,G2500270728400,1.0,1.0
G2500270729100,G2500270729100,1.0,1.0
G2500270729200,G2500270729200,1.0,1.0
G2500270730100,G2500270730100,0.9998672736896476,0.9998672736896476
G2500270730100,G2500270730600,0.0001327263103524923,0.0001327263103524923
G2500270730200,G2500270730200,1.0,1.0
G2500270730300,G2500270730300,1.0,1.0
G2500270730401,G2500270730401,1.0,1.0
G2500270730402,G2500270730402,1.0,1.0
G2500270730500,G2500270730500,1.0,1.0
G2500270730600,G2500270730600,1.0,1.0
G2500270730700,G2500270730700,1.0,1.0
G2500270730801,G2500270730801,1.0,1.0
G2500270730802,G2500270730802,1.0,1.0
G2500270730901,G2500270730901,1.0,1.0
G2500270730902,G2500270730902,1.0,1.0
G2500270731001,G2500270731001,1.0,1.0
G2500270731002,G2500270731002,1.0,1.0
G2500270731101,G2500270731101,1.0,1.0
G2500270731102,G2500270731102,1.0,1.0
G2500270731202,G2500270731202,1.0,1.0
G2500270731203,G2500270731203,1.0,1.0
G2500270731204,G2500270731204,1.0,1.0
G2500270731300,G2500270731300,1.0,1.0
G2500270731400,G2500270731400,1.0,1.0
G2500270731500,G2500270731500,1.0,1.0
G2500270731601,G2500270731600,1.0,1.0
G2500270731602,G2500270730500,0.00400649959514614,0.00400649959514614
G2500270731602,G2500270731600,0.9959935004048539,0.9959935004048539
G2500270731700,G2500270731700,1.0,1.0
G2500270731801,G2500270731800,1.0,1.0
G2500270731802,G2500270731800,1.0,1.0
G2500270731900,G2500270731900,1.0,1.0
G2500270732001,G2500270730200,0.014648731309671528,0.014648731309671528
G2500270732001,G2500270732001,0.9853512686903285,0.9853512686903285
G2500270732002,G2500270732002,1.0,1.0
G2500270732201,G2500270732201,1.0,1.0
G2500270732202,G2500270732202,1.0,1.0
G2500270732203,G2500270732203,1.0,1.0
G2500270732301,G2500270732301,1.0,1.0
G2500270732302,G2500270732302,1.0,1.0
G2500270732400,G2500270732400,1.0,1.0
G2500270732500,G2500270732500,0.9995272970292436,0.9995272970292436
G2500270732500,G2500270733000,0.00047270297075636237,0.00047270297075636237
G2500270732600,G2500270732600,1.0,1.0
G2500270732700,G2500270732700,0.9967550646590773,0.9967550646590773
G2500270732700,G2500270732802,0.000559914995786026,0.000559914995786026
G2500270732700,G2500270732901,0.0026850203451367466,0.0026850203451367466
G2500270732801,G2500270732801,1.0,1.0
G2500270732802,G2500270732802,1.0,1.0
G2500270732901,G2500270732901,0.993370742354359,0.993370742354359
G2500270732901,G2500270732902,0.006629257645641061,0.006629257645641061
G2500270732902,G2500270732902,1.0,1.0
G2500270733000,G2500270733000,1.0,1.0
G2500270733101,G2500270733101,1.0,1.0
G2500270733102,G2500270733102,1.0,1.0
G2500270735100,G2500270735100,1.0,1.0
G2500270735200,G2500270735200,1.0,1.0
G2500270736100,G2500270736100,1.0,1.0
G2500270736200,G2500270736200,1.0,1.0
G2500270736300,G2500270736300,1.0,1.0
G2500270736400,G2500270736400,1.0,1.0
G2500270736500,G2500270736500,1.0,1.0
G2500270737100,G2500270732901,1.9538081475235204e-06,1.9538081475235204e-06
G2500270737100,G2500270737100,0.9999980461918525,0.9999980461918525
G2500270737200,G2500270737200,1.0,1.0
G2500270737300,G2500270737300,1.0,1.0
G2500270738100,G2500270738100,1.0,1.0
G2500270738201,G2500270738201,1.0,1.0
G2500270738202,G2500270738202,1.0,1.0
G2500270739101,G2500270739100,0.9925604775899053,0.9925604775899053
G2500270739101,G2500270739200,0.007439522410094712,0.007439522410094712
G2500270739102,G2500270739100,1.0,1.0
G2500270739201,G2500270739200,1.0,1.0
G2500270739202,G2500270739200,1.0,1.0
G2500270739300,G2500270739300,1.0,1.0
G2500270739401,G2500270739400,1.0,1.0
G2500270739402,G2500270739400,1.0,1.0
G2500270739500,G2500270739400,0.001804663902079373,0.001804663902079373
G2500270739500,G2500270739500,0.9981953360979207,0.9981953360979207
G2500270740101,G2500270740101,0.9999929877709562,0.9999929877709562
G2500270740101,G2500270742402,7.012229043720437e-06,7.012229043720437e-06
G2500270740102,G2500170321400,0.0006713411220776087,0.0006713411220776087
G2500270740102,G2500270740102,0.9993206178950294,0.9993206178950294
G2500270740102,G2500270761200,8.040982893051743e-06,8.040982893051743e-06
G2500270740200,G2500270740200,1.0,1.0
G2500270741101,G2500270741101,1.0,1.0
G2500270741102,G2500270741102,0.9999653141147836,0.9999653141147836
G2500270741102,G2500270761200,3.4685885216401385e-05,3.4685885216401385e-05
G2500270742300,G2500270742300,1.0,1.0
G2500270742401,G2500270738202,0.0011169762137504073,0.0011169762137504073
G2500270742401,G2500270742401,0.9988830237862496,0.9988830237862496
G2500270742402,G2500270740101,9.118498644561995e-06,9.118498644561995e-06
G2500270742402,G2500270742402,0.9999908815013554,0.9999908815013554
G2500270743100,G2500270743100,0.9999932250898127,0.9999932250898127
G2500270743100,G2500270744101,4.3795593559087524e-06,4.3795593559087524e-06
G2500270743100,G2500270744102,2.395350831394991e-06,2.395350831394991e-06
G2500270744102,G2500270743100,2.3340277532704863e-05,2.3340277532704863e-05
G2500270744102,G2500270744102,0.9999576140560006,0.9999576140560006
G2500270744102,G2500270745100,1.9045666466687168e-05,1.9045666466687168e-05
G2500270744103,G2500270744101,1.0,1.0
G2500270744104,G2500270743100,3.8009456891721994e-05,3.8009456891721994e-05
G2500270744104,G2500270744101,0.9999619905431083,0.9999619905431083
G2500270744201,G2500270744200,0.9980319272201194,0.9980319272201194
G2500270744201,G2500270744300,0.0019680727798806717,0.0019680727798806717
G2500270744202,G2500270744200,1.0,1.0
G2500270744300,G2500270744200,0.0011734830626705245,0.0011734830626705245
G2500270744300,G2500270744300,0.9988265169373295,0.9988265169373295
G2500270744400,G2500270744400,1.0,1.0
G2500270745100,G2500210443101,1.5145089961834374e-05,1.5145089961834374e-05
G2500270745100,G2500270744102,0.0,0.0
G2500270745100,G2500270744200,8.430518057572829e-06,8.430518057572829e-06
G2500270745100,G2500270745100,0.9999764243919806,0.9999764243919806
G2500270746100,G2500210443101,0.0,0.0
G2500270746100,G2500270745100,1.8292398912988315e-05,1.8292398912988315e-05
G2500270746100,G2500270746100,0.9999817076010871,0.9999817076010871
G2500270747101,G2500270747101,0.9999984378003414,0.9999984378003414
G2500270747101,G4400070018100,1.5621996586254136e-06,1.5621996586254136e-06
G2500270747102,G2500270747102,0.9996636912316968,0.9996636912316968
G2500270747102,G2500270748100,0.0003363087683031085,0.0003363087683031085
G2500270748100,G2500270748100,1.0,1.0
G2500270749100,G2500270749100,1.0,1.0
G2500270749200,G2500270749200,1.0,1.0
G2500270750100,G2500270750100,1.0,1.0
G2500270750200,G2500270749100,0.00010804134923923886,0.00010804134923923886
G2500270750200,G2500270750200,0.9998919586507607,0.9998919586507607
G2500270750300,G2500270750300,1.0,1.0
G2500270751101,G2500270751101,1.0,1.0
G2500270751102,G2500270751102,0.9999826504051932,0.9999826504051932
G2500270751102,G2500270753100,1.7349594806813676e-05,1.7349594806813676e-05
G2500270752101,G2500270752100,1.0,1.0
G2500270752102,G2500270752100,1.0,1.0
G2500270753100,G2500270753100,1.0,1.0
G2500270753200,G2500270753200,1.0,1.0
G2500270754100,G2500270754100,1.0,1.0
G2500270754200,G2500270754100,0.00037968400959184775,0.00037968400959184775
G2500270754200,G2500270754200,0.9996203159904081,0.9996203159904081
G2500270754300,G2500270754300,1.0,1.0
G2500270754300,G2500270755100,0.0,0.0
G2500270754400,G2500270754400,1.0,1.0
G2500270754400,G2500270755200,0.0,0.0
G2500270755100,G2500270754300,0.0,0.0
G2500270755100,G2500270755100,1.0,1.0
G2500270755201,G2500270755200,1.0,1.0
G2500270755202,G2500270755200,1.0,1.0
G2500270756101,G2500270756101,1.0,1.0
G2500270756102,G2500270756102,1.0,1.0
G2500270757100,G2500270757100,1.0,1.0
G2500270757200,G2500270757200,1.0,1.0
G2500270757300,G2500270757300,1.0,1.0
G2500270757400,G2500270757400,1.0,1.0
G2500270757500,G2500270755200,0.0,0.0
G2500270757500,G2500270757500,1.0,1.0
G2500270758101,G2500270758101,1.0,1.0
G2500270758103,G2500270758102,1.0,1.0
G2500270758104,G2500270758101,0.00082802692046843,0.00082802692046843
G2500270758104,G2500270758102,0.9991719730795315,0.9991719730795315
G2500270759100,G2500270759100,1.0,1.0
G2500270760100,G2500270760100,1.0,1.0
G2500270761100,G2500270724100,3.5197548343517135e-06,3.5197548343517135e-06
G2500270761100,G2500270761100,0.9999964802451656,0.9999964802451656
G2500270761200,G2500270761200,1.0,1.0
G2500270761300,G2500270761300,1.0,1.0
G2500270761401,G2500170388100,3.4138752333232256e-05,3.4138752333232256e-05
G2500270761401,G2500270713100,3.728464418646526e-06,3.728464418646526e-06
G2500270761401,G2500270761400,0.9999621327832481,0.9999621327832481
G2500270761402,G2500170325100,2.029873479824231e-05,2.029873479824231e-05
G2500270761402,G2500270761400,0.9999797012652017,0.9999797012652017
